ID,c0,c1,Output,c2,c3,c4,c5,Pred-confusion-matrix,Input-X,Input-Y,Input-Z,Output-proba-class0,Output-proba-class1,Output-proba-class2,Output-proba-class3,Output-proba-class4,Output-proba-class5,Data-isval,c13,c14,c15
1058384,0.0,69.0,3.0,7.0,9.54,0.0,1245840.0,True-3 Pred-2,-1.044356107711792,1.3014692068099976,0.5034828186035156,0.1580831110477447,0.1663745641708374,0.1737857908010482,0.1731692403554916,0.1725092530250549,0.156078040599823,False,,,
1058392,0.0,73.0,0.0,3.0,3.07,0.0,1152740.0,True-0 Pred-4,-1.5000710487365725,1.818098306655884,0.7001510858535767,0.1323758959770202,0.1535165756940841,0.187402531504631,0.1766295731067657,0.2044599205255508,0.1456154137849807,False,,,
1058408,0.0,56.0,3.0,7.0,11.98,0.0,1359510.0,True-3 Pred-2,-1.0742268562316897,1.4214377403259275,0.6021521091461182,0.150436982512474,0.1637411415576934,0.1837854534387588,0.1738118082284927,0.1740605384111404,0.154164120554924,False,,,
1058414,0.0,53.0,2.0,8.0,14.94,0.0,1613680.0,True-2 Pred-2,-0.9298683404922484,1.2790122032165527,0.585028886795044,0.1565770655870437,0.1681492328643798,0.1821380108594894,0.172959491610527,0.1645242720842361,0.1556519716978073,False,,,
1058430,1.0,70.0,2.0,7.0,5.26,0.0,1899320.0,True-2 Pred-0,0.2659754753112793,-0.1603127270936966,0.0855479538440704,0.2378487586975097,0.2015597522258758,0.1357225626707077,0.1554578095674514,0.0991076603531837,0.1703034490346908,False,,,
1058459,0.0,48.0,5.0,8.0,7.8,0.0,1646810.0,True-5 Pred-2,-0.9937460422515868,1.3963849544525146,0.6647636890411377,0.1495742350816726,0.1656899154186248,0.1893440186977386,0.1738625466823578,0.1683497428894043,0.1531795859336853,False,,,
1058462,0.0,57.0,3.0,8.0,1.05,0.0,1376030.0,True-3 Pred-4,-1.924266576766968,2.2987163066864014,0.9359179735183716,0.1096384599804878,0.1424145698547363,0.2004192918539047,0.1787208467721939,0.2364667356014251,0.1323401182889938,False,,,
1058477,0.0,64.0,0.0,12.0,12.06,0.0,1453400.0,True-0 Pred-4,-1.410441279411316,1.808826208114624,0.7810277938842773,0.1307228207588195,0.1550257802009582,0.1957371681928634,0.1767334938049316,0.1970005482435226,0.1447801887989044,False,,,
1058486,1.0,51.0,1.0,9.0,1.45,0.0,1916230.0,True-1 Pred-0,-0.0309776924550533,0.2267702370882034,0.2333090603351593,0.2139146476984024,0.1935735344886779,0.149875983595848,0.161198079586029,0.1133912429213523,0.1680464893579483,False,,,
1058495,1.0,50.0,1.0,8.0,0.57,0.0,1620430.0,True-1 Pred-2,-1.1478610038757324,1.451627492904663,0.5900967121124268,0.1495268046855926,0.1632494181394577,0.1806822419166565,0.1744600981473922,0.1792992800474167,0.1527821868658065,False,,,
1058506,1.0,65.0,4.0,4.0,65.54,0.0,1534080.0,True-4 Pred-0,0.3395420610904693,-0.2363012582063675,0.0774594321846962,0.2417498081922531,0.2036012113094329,0.1342832446098327,0.1543800979852676,0.09584791213274,0.1701376587152481,True,,,
1058512,1.0,66.0,1.0,6.0,19.84,0.0,1646420.0,True-1 Pred-0,0.2786186933517456,-0.1949837803840637,0.0592486970126628,0.2406149208545684,0.2019954323768615,0.1334754973649978,0.1548947393894195,0.0984534844756126,0.1705659627914428,False,,,
1058540,1.0,58.0,2.0,9.0,14.26,0.0,1514150.0,True-2 Pred-0,-0.2516622543334961,0.371242493391037,0.1788360923528671,0.2094954848289489,0.1884454786777496,0.1462306529283523,0.1629884541034698,0.1246234476566314,0.1682163923978805,False,,,
1058568,1.0,66.0,2.0,5.0,10.58,0.0,1712770.0,True-2 Pred-0,0.0330682769417762,0.1540114432573318,0.2215982228517532,0.2176660597324371,0.1956688612699508,0.1480654031038284,0.1603481471538543,0.1102434396743774,0.1680080443620681,True,,,
1058571,1.0,63.0,0.0,7.0,1.64,0.0,1802770.0,True-0 Pred-0,0.3380570411682129,-0.2273005098104477,0.0865277200937271,0.2409271150827407,0.2035452872514724,0.1350175440311432,0.1545392572879791,0.0959422811865806,0.1700285226106643,False,,,
1058585,0.0,52.0,1.0,5.0,0.32,0.0,1526900.0,True-1 Pred-4,-2.05706787109375,2.507716417312622,1.1221158504486084,0.0989575013518333,0.1389246135950088,0.212532564997673,0.1795704662799835,0.2454861998558044,0.1245286986231803,False,,,
1058594,1.0,47.0,0.0,10.0,2.93,0.0,1896980.0,True-0 Pred-2,-1.2187443971633911,1.633771300315857,0.7135577201843262,0.1391484588384628,0.1586503386497497,0.193658635020256,0.1750974655151367,0.1833876967430114,0.1500573605298996,True,,,
1058600,0.0,68.0,0.0,7.0,10.56,0.0,1379920.0,True-0 Pred-4,-1.7130740880966189,2.079704523086548,0.8399074077606201,0.1194231435656547,0.1476179212331771,0.1963858902454376,0.177945077419281,0.2200195044279098,0.1386083960533142,False,,,
1058613,0.0,49.0,4.0,5.0,18.29,0.0,1305550.0,True-4 Pred-4,-2.211759090423584,2.6248738765716557,1.1560702323913574,0.0944967493414878,0.1360993832349777,0.2103128880262375,0.1798594892024994,0.2587936222553253,0.1204378679394722,False,,,
1058638,1.0,50.0,5.0,6.0,9.26,0.0,1638000.0,True-5 Pred-0,-0.1784570813179016,0.4212213456630707,0.3084094822406769,0.2022938281297683,0.1892193406820297,0.1572581678628921,0.1637481302022934,0.1209460943937301,0.166534423828125,True,,,
1058646,0.0,49.0,0.0,5.0,14.42,0.0,1425100.0,True-0 Pred-4,-2.0136518478393555,2.468662977218628,1.1229664087295532,0.1001410186290741,0.1403419077396392,0.2129174321889877,0.1797436028718948,0.2418764978647232,0.124979555606842,False,,,
1058652,0.0,51.0,5.0,8.0,8.58,0.0,1471090.0,True-5 Pred-2,-1.211763858795166,1.5969033241271973,0.6916831731796265,0.1410894095897674,0.1598948836326599,0.1905511319637298,0.1751961261034011,0.1831556558609008,0.1501127928495407,False,,,
1058669,1.0,72.0,1.0,7.0,13.44,0.0,1412030.0,True-1 Pred-2,-0.726520299911499,1.070322036743164,0.5262682437896729,0.1668971180915832,0.1734097301959991,0.1778328269720077,0.1709647476673126,0.151796206831932,0.1590993553400039,False,,,
1058675,0.0,62.0,4.0,8.0,34.2,0.0,1649450.0,True-4 Pred-4,-2.184067249298096,2.633870840072632,1.1738581657409668,0.0940002277493476,0.1356754302978515,0.2139986902475357,0.1795725971460342,0.2558117806911468,0.1209412813186645,False,,,
1058681,0.0,55.0,3.0,5.0,3.26,0.0,1492170.0,True-3 Pred-4,-1.5730448961257937,2.0062663555145264,0.8701045513153076,0.1214345470070838,0.1500840187072754,0.2021012753248214,0.1775509119033813,0.2085447907447815,0.140284463763237,False,,,
1058697,0.0,70.0,2.0,4.0,9.27,0.0,1730830.0,True-2 Pred-2,-0.8299769163131714,1.1845844984054563,0.5511225461959839,0.1614708602428436,0.1700885593891143,0.1804869025945663,0.1718185395002365,0.158162921667099,0.1579722911119461,False,,,
1058703,0.0,68.0,2.0,8.0,7.54,0.0,1334270.0,True-2 Pred-4,-1.428378939628601,1.773377537727356,0.6982177495956421,0.1341932415962219,0.154560387134552,0.1890006959438324,0.176166832447052,0.1989549994468689,0.1471238583326339,False,,,
1058711,0.0,55.0,1.0,10.0,12.24,0.0,1414290.0,True-1 Pred-2,-0.7752966284751892,1.0900609493255615,0.4909054934978485,0.167260006070137,0.1720456182956695,0.1750586330890655,0.1709516644477844,0.1549051254987716,0.1597789973020553,False,,,
1058728,1.0,67.0,2.0,8.0,34.32,0.0,1920310.0,True-2 Pred-0,0.2936783134937286,-0.1992892026901245,0.0687024071812629,0.2404072731733322,0.2022797018289566,0.1341708451509475,0.1548347473144531,0.0978216007351875,0.1704858988523483,True,,,
1058735,1.0,71.0,1.0,8.0,21.39,0.0,1889440.0,True-1 Pred-0,0.2762435972690582,-0.2070705592632293,0.0409411266446113,0.2419809401035308,0.201892539858818,0.1321373134851455,0.1546352952718734,0.0984974354505539,0.1708565205335617,False,,,
1058744,0.0,73.0,3.0,4.0,16.09,0.0,1375140.0,True-3 Pred-0,-0.0421050935983657,0.166252851486206,0.1501111984252929,0.2200202941894531,0.1937212795019149,0.1429837644100189,0.1602233052253723,0.1137646436691284,0.1692867130041122,False,,,
1058756,0.0,67.0,2.0,3.0,1.0,0.0,1512670.0,True-2 Pred-4,-1.6839133501052856,2.1323158740997314,0.968591809272766,0.1145993024110794,0.1482503414154052,0.207034021615982,0.1786769479513168,0.2164257019758224,0.1350136250257492,False,,,
1058767,0.0,58.0,1.0,7.0,1.42,0.0,1528430.0,True-1 Pred-0,0.3227575421333313,-0.1887558400630951,0.1216598823666572,0.2375883013010025,0.2033929824829101,0.137644737958908,0.1553055047988891,0.0967156440019607,0.1693527996540069,False,,,
1058772,1.0,52.0,2.0,5.0,19.53,0.0,1653370.0,True-2 Pred-4,-1.5043569803237915,1.9292575120925903,0.8261934518814087,0.1252566128969192,0.1515606641769409,0.1998297870159149,0.1770002841949463,0.2035500705242157,0.1428025662899017,False,,,
1058789,0.0,50.0,1.0,4.0,8.37,0.0,1553000.0,True-1 Pred-2,-1.162642478942871,1.556026816368103,0.6825517416000366,0.1429359018802642,0.1608666330575943,0.1905052214860916,0.1748098731040954,0.1797455847263336,0.1511368006467819,False,,,
1058809,0.0,57.0,1.0,9.0,16.26,0.0,1673060.0,True-1 Pred-0,0.3456906080245971,-0.2017498016357422,0.1361422389745712,0.2375525385141372,0.2042281627655029,0.1383206099271774,0.1552478373050689,0.0957617983222007,0.1688890606164932,False,,,
1058817,0.0,67.0,0.0,8.0,8.46,0.0,1521600.0,True-0 Pred-0,-0.3365489244461059,0.5855151414871216,0.3536420166492462,0.1933640986680984,0.1855261623859405,0.1610963493585586,0.1660172790288925,0.1293983459472656,0.1645977944135666,False,,,
1058822,0.0,67.0,0.0,10.0,1.12,0.0,1655140.0,True-0 Pred-0,-0.264354795217514,0.4270621836185455,0.2312887459993362,0.2049766331911087,0.1877942085266113,0.1507085412740707,0.1637852489948272,0.1253906041383743,0.16734479367733,True,,,
1058836,0.0,73.0,3.0,5.0,22.85,0.0,1552430.0,True-3 Pred-0,0.2700589001178741,-0.1694569885730743,0.0846394449472427,0.2383115291595459,0.2019599676132202,0.1353264898061752,0.1554196029901504,0.0989138334989547,0.1700685918331146,False,,,
1058863,1.0,60.0,1.0,8.0,24.06,0.0,1642440.0,True-1 Pred-0,0.2901377081871032,-0.2111444324254989,0.0503827035427093,0.241764634847641,0.2021985948085785,0.1327830404043197,0.154596745967865,0.097918301820755,0.1707386225461959,False,,,
1058874,1.0,70.0,1.0,5.0,18.82,0.0,1536150.0,True-1 Pred-4,-1.5631924867630005,1.972251057624817,0.8263394832611084,0.1236919909715652,0.1503211557865142,0.1987613141536712,0.1772335916757583,0.2081643790006637,0.1418275386095047,False,,,
1058880,0.0,71.0,2.0,3.0,9.71,0.0,1348400.0,True-2 Pred-0,-0.1408116221427917,0.2656716704368591,0.1693174839019775,0.2146931588649749,0.1913577616214752,0.1448716223239898,0.1616489440202713,0.1187959983944892,0.1686325520277023,False,,,
1058891,0.0,61.0,3.0,6.0,16.42,0.0,1336030.0,True-3 Pred-4,-1.8060518503189087,2.215214729309082,0.9302932024002076,0.1127096861600875,0.1447490751743316,0.2028169929981231,0.1784360259771347,0.2265761792659759,0.1347119212150573,False,,,
1058902,1.0,63.0,2.0,9.0,0.72,0.0,1631040.0,True-2 Pred-4,-1.5542538166046145,1.939947843551636,0.8138231039047241,0.1250659823417663,0.1515553742647171,0.1964767873287201,0.1774471402168274,0.2077491879463195,0.1417055130004882,True,,,
1058915,0.0,60.0,2.0,6.0,12.46,0.0,1452590.0,True-2 Pred-0,-0.3154596090316772,0.5011468529701233,0.2737420201301574,0.2000592201948166,0.186586394906044,0.1541156023740768,0.1648866832256317,0.1281981021165847,0.1661539375782013,True,,,
1058929,0.0,48.0,2.0,7.0,3.42,0.0,1231750.0,True-2 Pred-4,-2.36689567565918,2.743309736251831,1.1545488834381104,0.0908436849713325,0.132125899195671,0.2067521512508392,0.1793837249279022,0.2729527950286865,0.1179417818784713,False,,,
1058947,1.0,69.0,3.0,6.0,7.06,0.0,1369820.0,True-3 Pred-2,-1.1451674699783323,1.4420161247253418,0.5658090114593506,0.1506183743476867,0.1628103256225586,0.1793969720602035,0.1741005480289459,0.1792177408933639,0.1538559645414352,False,,,
1058950,1.0,55.0,1.0,4.0,11.16,0.0,1603470.0,True-1 Pred-2,-1.2808499336242676,1.7420995235443115,0.8306397199630737,0.131874680519104,0.1578061133623123,0.2015788555145263,0.1764552742242813,0.1871629804372787,0.145122081041336,True,,,
1058964,0.0,58.0,2.0,7.0,20.95,0.0,1417910.0,True-2 Pred-4,-1.4622052907943726,1.8701717853546145,0.7965959310531616,0.1281282305717468,0.1530934274196624,0.1972656100988388,0.1768196821212768,0.2006763815879821,0.1440166383981704,True,,,
1058988,0.0,59.0,1.0,10.0,18.65,0.0,1352180.0,True-1 Pred-2,-1.010507106781006,1.377010464668274,0.60683274269104,0.152079775929451,0.1650985777378082,0.184820607304573,0.1734206527471542,0.1697240322828292,0.154856339097023,False,,,
1059008,0.0,49.0,2.0,9.0,7.1,0.0,1437860.0,True-2 Pred-4,-1.6015324592590332,1.9558420181274412,0.7926067113876343,0.1249773576855659,0.1508733332157135,0.1935272812843322,0.1775601953268051,0.211651861667633,0.1414099931716919,False,,,
1059014,1.0,51.0,2.0,6.0,11.28,0.0,1632020.0,True-2 Pred-2,-0.9665886759757996,1.3728573322296145,0.6635828018188477,0.1505121290683746,0.1664121598005294,0.1893398910760879,0.1737001687288284,0.1665805578231811,0.1534550935029983,False,,,
1059023,0.0,48.0,2.0,2.0,4.74,0.0,1381900.0,True-2 Pred-4,-2.038898229598999,2.396972894668579,0.9732279777526855,0.1054784506559372,0.140193298459053,0.2002133578062057,0.1791114807128906,0.2460399717092514,0.1289635002613067,False,,,
1059030,1.0,71.0,1.0,9.0,15.7,0.0,1453430.0,True-1 Pred-0,-0.1795133352279663,0.2857207059860229,0.15421724319458,0.2143652141094207,0.1905200034379959,0.1437466889619827,0.1618891507387161,0.1207640990614891,0.1687148362398147,False,,,
1059059,0.0,61.0,3.0,8.0,2.64,0.0,1295650.0,True-3 Pred-0,-0.3606031835079193,0.6444042921066284,0.385548323392868,0.1896585822105407,0.1839141845703125,0.1648386567831039,0.1664565950632095,0.1306889057159423,0.164443090558052,False,,,
1059077,0.0,68.0,4.0,4.0,1.74,0.0,1418770.0,True-4 Pred-2,-0.9762675762176514,1.2962957620620728,0.5620189905166626,0.1565932780504226,0.1673879772424698,0.1795933991670608,0.1731447279453277,0.1676982790231704,0.1555823534727096,False,,,
1059086,0.0,74.0,4.0,9.0,39.48,0.0,1428190.0,True-4 Pred-0,0.015231005847454,0.2066322118043899,0.2689021825790405,0.2133708000183105,0.1951424479484558,0.1520016938447952,0.1611941158771515,0.1111905202269554,0.1671004444360733,False,,,
1059095,1.0,54.0,2.0,6.0,35.62,0.0,1678150.0,True-2 Pred-0,0.1432863473892212,0.0332476496696472,0.1960953921079635,0.2242028713226318,0.198690265417099,0.1450691223144531,0.1586790084838867,0.1049743220210075,0.1683843731880188,False,,,
1059100,1.0,72.0,3.0,5.0,26.46,0.0,1394410.0,True-3 Pred-0,-0.2758692800998688,0.344129741191864,0.137369155883789,0.2122850865125656,0.1888538599014282,0.1420823633670807,0.162814512848854,0.1258279532194137,0.1681362390518188,False,,,
1059113,1.0,56.0,1.0,7.0,0.6,0.0,1736000.0,True-1 Pred-2,-1.4380052089691162,1.8769023418426516,0.8407489061355591,0.1267430633306503,0.1537144929170608,0.2010110914707183,0.177065297961235,0.1985755413770675,0.1428906023502349,False,,,
1059138,0.0,56.0,5.0,7.0,18.56,0.0,1359310.0,True-5 Pred-0,-0.1044841408729553,0.2802174687385559,0.223363384604454,0.2118959128856659,0.1919357031583786,0.1492635160684585,0.1619376391172409,0.1170477867126464,0.1679194867610931,False,,,
1059146,0.0,52.0,2.0,10.0,3.65,0.0,1691130.0,True-2 Pred-2,-0.6221394538879395,0.9694108963012696,0.5087020993232727,0.1716345399618148,0.1761605739593505,0.1763911694288253,0.1699685007333755,0.1455041170120239,0.1603410989046096,False,,,
1059152,0.0,68.0,2.0,5.0,18.72,0.0,1475610.0,True-2 Pred-2,-0.8529922366142273,1.1410586833953855,0.4831680059432983,0.1653864830732345,0.1706094294786453,0.173617422580719,0.1715614795684814,0.15988390147686,0.1589412838220596,False,,,
1059175,1.0,58.0,2.0,7.0,0.57,0.0,1838740.0,True-2 Pred-1,-0.7000404596328735,1.0148481130599976,0.482507050037384,0.1706375330686569,0.1743448078632354,0.1740054786205291,0.1703677475452423,0.150285854935646,0.1603585928678512,False,,,
1059181,1.0,76.0,1.0,5.0,3.9,0.0,1663730.0,True-1 Pred-0,0.3295316100120544,-0.242062821984291,0.0562904067337513,0.2429536432027816,0.2031910717487335,0.132897064089775,0.1541665345430374,0.096211589872837,0.1705800592899322,False,,,
1059202,0.0,58.0,4.0,8.0,2.61,0.0,1539340.0,True-4 Pred-4,-1.6549291610717771,2.092036247253418,0.8937878608703613,0.1178904399275779,0.1476178467273712,0.2034668326377868,0.1777290850877761,0.2146696746349334,0.1386261284351349,True,,,
1059215,0.0,57.0,3.0,6.0,2.45,0.0,1396650.0,True-3 Pred-4,-1.8066049814224243,2.260319709777832,1.0080080032348633,0.1094707623124122,0.1446975916624069,0.2089002579450607,0.178873136639595,0.2258153110742569,0.1322429180145263,True,,,
1059229,0.0,61.0,2.0,6.0,9.55,0.0,1452790.0,True-2 Pred-2,-0.882423996925354,1.1710548400878906,0.5083458423614502,0.163304403424263,0.1705082505941391,0.1747461855411529,0.1721700727939605,0.1617549508810043,0.15751613676548,False,,,
1059231,0.0,61.0,0.0,10.0,1.31,0.0,1449520.0,True-0 Pred-2,-1.1999613046646118,1.621894121170044,0.7301634550094604,0.1391030550003051,0.1595097035169601,0.1946067810058593,0.1752517521381378,0.1820280402898788,0.1495006680488586,False,,,
1059247,0.0,62.0,1.0,4.0,6.66,0.0,1495660.0,True-1 Pred-2,-1.3501453399658203,1.790510177612305,0.7871314287185669,0.1313559561967849,0.1550400853157043,0.1988486349582672,0.1761153489351272,0.1923495978116989,0.1462903469800949,True,,,
1059250,0.0,64.0,2.0,6.0,5.54,0.0,1385240.0,True-2 Pred-0,0.1166959628462791,-0.02734942920506,0.0879855006933212,0.231543481349945,0.1979744583368301,0.1368977129459381,0.1574150621891021,0.1059209778904914,0.1702483147382736,False,,,
1059264,1.0,69.0,3.0,10.0,13.06,0.0,1590170.0,True-3 Pred-2,-1.4429078102111816,1.891662120819092,0.8545652627944946,0.1258795708417892,0.1534344404935836,0.202270895242691,0.1771241128444671,0.1988067477941513,0.1424841731786728,False,,,
1059273,1.0,63.0,3.0,9.0,1.64,0.0,1603130.0,True-3 Pred-0,-0.3078263700008392,0.5467697978019714,0.318128228187561,0.1964009255170822,0.1855227351188659,0.1589884161949157,0.1651628613471985,0.1278041005134582,0.1661209762096405,False,,,
1059288,0.0,62.0,2.0,10.0,10.03,0.0,1517190.0,True-2 Pred-4,-1.8504036664962769,2.306128978729248,1.0194162130355835,0.1076867058873176,0.1432709842920303,0.2095840126276016,0.1788434237241745,0.229215070605278,0.131399855017662,True,,,
1059296,1.0,61.0,1.0,7.0,5.31,0.0,1477800.0,True-1 Pred-0,-0.3935894072055816,0.5175466537475586,0.2164867371320724,0.2014258354902267,0.1851368397474289,0.1493219882249832,0.1650192141532898,0.1324482709169387,0.1666478961706161,True,,,
1059309,1.0,52.0,1.0,6.0,56.06,0.0,1644300.0,True-1 Pred-2,-0.8195292949676514,1.1625374555587769,0.5296192169189453,0.1630702316761016,0.170330137014389,0.1788214296102523,0.1715258508920669,0.1575403660535812,0.1587119847536087,False,,,
1059317,1.0,58.0,1.0,7.0,8.38,0.0,1677760.0,True-1 Pred-0,0.4044875204563141,-0.27773317694664,0.1019666567444801,0.2425896376371383,0.2054093480110168,0.1354299336671829,0.1539084762334823,0.0931559428572654,0.1695067286491394,False,,,
1059336,0.0,55.0,1.0,7.0,12.03,0.0,1685010.0,True-1 Pred-2,-0.9592680931091307,1.310711145401001,0.5805257558822632,0.1554931402206421,0.1668297350406646,0.1823805868625641,0.1729723215103149,0.1664531975984573,0.1558710932731628,False,,,
1059345,1.0,66.0,0.0,6.0,4.99,0.0,1601410.0,True-0 Pred-0,0.0984975099563598,0.0278934258967638,0.1309175789356231,0.2271896004676818,0.1971962004899978,0.1406570971012115,0.1582436561584472,0.1069087088108062,0.1698047369718551,True,,,
1059358,0.0,49.0,2.0,7.0,4.74,0.0,1469060.0,True-2 Pred-2,-0.7320998907089233,1.079653263092041,0.5346066951751709,0.1662241816520691,0.1732856035232544,0.1784799546003341,0.1710917502641677,0.1521079391241073,0.158810555934906,False,,,
1059363,1.0,64.0,0.0,6.0,7.83,0.0,1422420.0,True-0 Pred-0,0.2802661657333374,-0.2058255523443222,0.0479242838919162,0.2416190356016159,0.2020428329706192,0.1325894743204116,0.1546949595212936,0.0983378142118454,0.1707159131765365,False,,,
1059380,0.0,66.0,1.0,7.0,4.6,0.0,1574770.0,True-1 Pred-0,0.3790008127689361,-0.2584586441516876,0.0963137745857238,0.2419472485780716,0.2047194540500641,0.1352662444114685,0.1541609466075897,0.0942233502864837,0.1696827262639999,True,,,
1059391,1.0,67.0,0.0,7.0,3.9,0.0,1952650.0,True-0 Pred-0,-0.1905390620231628,0.4416823387145996,0.3213683366775512,0.2008910179138183,0.1888751089572906,0.1583863645792007,0.1640359312295913,0.1215835437178611,0.1662279516458511,False,,,
1059407,1.0,55.0,0.0,7.0,7.99,0.0,1703000.0,True-0 Pred-2,-0.9840486645698548,1.3272663354873655,0.5874382257461548,0.1545966416597366,0.166684091091156,0.1822236031293869,0.1733067482709884,0.1680862605571746,0.1551026254892349,True,,,
1059410,0.0,67.0,1.0,5.0,6.48,0.0,1607040.0,True-1 Pred-0,0.305578351020813,-0.1923545747995376,0.0925307646393776,0.2390388399362564,0.2026805728673935,0.1358083039522171,0.1550562679767608,0.0973744317889213,0.1700416356325149,True,,,
1059442,0.0,55.0,4.0,6.0,11.06,0.0,1555560.0,True-4 Pred-4,-1.9554742574691768,2.4173645973205566,1.1201037168502808,0.101798765361309,0.1420185714960098,0.2134839296340942,0.1798407435417175,0.2370012253522873,0.1258567571640014,False,,,
1059455,1.0,64.0,1.0,6.0,1.17,0.0,1455020.0,True-1 Pred-0,0.0387140661478042,0.0891739875078201,0.1474708467721939,0.2236698716878891,0.1959873586893081,0.1420446783304214,0.1592512726783752,0.1098005473613739,0.1692462712526321,False,,,
1059478,1.0,57.0,0.0,8.0,7.2,0.0,1526400.0,True-0 Pred-0,-0.5699319839477539,0.837180495262146,0.4091128706932068,0.1805459409952163,0.1787263751029968,0.1669101566076278,0.1687032580375671,0.1425995826721191,0.1625145971775055,True,,,
1059499,0.0,67.0,0.0,10.0,18.82,0.0,1303950.0,True-0 Pred-4,-2.2551636695861816,2.6430351734161377,1.1044156551361084,0.0949743390083313,0.1343954503536224,0.2063461691141128,0.1792865246534347,0.2633995413780212,0.1215979978442192,True,,,
1059503,0.0,54.0,2.0,8.0,41.53,0.0,1290760.0,True-2 Pred-4,-1.3864927291870115,1.7564159631729126,0.7230714559555054,0.1341765820980072,0.1555028855800628,0.1915246695280075,0.1761802285909652,0.1956406533718109,0.1469750553369522,False,,,
1059511,0.0,63.0,5.0,8.0,3.06,0.0,1506370.0,True-5 Pred-0,0.1181631758809089,-0.0210343953222036,0.090504452586174,0.2311519831418991,0.1976597160100937,0.1374303251504898,0.1573952287435531,0.1058667004108429,0.1704960614442825,False,,,
1059528,0.0,66.0,3.0,3.0,78.98,0.0,1503980.0,True-3 Pred-2,-1.3733508586883545,1.7855063676834106,0.7573367357254028,0.1323018372058868,0.154775857925415,0.1958354711532592,0.1760715544223785,0.1942514032125473,0.146763876080513,False,,,
1059556,1.0,60.0,1.0,7.0,17.41,0.0,1557180.0,True-1 Pred-2,-1.1885334253311155,1.5226263999938965,0.6141555309295654,0.1461227387189865,0.1608880162239074,0.1840148717164993,0.1745375990867614,0.1819434016942978,0.1524933576583862,False,,,
1059589,1.0,64.0,1.0,9.0,51.65,0.0,1598450.0,True-1 Pred-2,-1.1317542791366575,1.4725126028060913,0.6105862855911255,0.1481865048408508,0.1623829454183578,0.183986023068428,0.1742282062768936,0.1780020892620086,0.1532142609357834,True,,,
1059616,0.0,67.0,0.0,6.0,76.41,0.0,1441130.0,True-0 Pred-0,0.3234342336654663,-0.2012082487344741,0.105665884912014,0.2388689666986465,0.2033411264419555,0.1364640593528747,0.1550443321466446,0.0966352745890617,0.1696462333202362,True,,,
1059637,1.0,67.0,0.0,11.0,26.77,0.0,1779340.0,True-0 Pred-0,0.2918572425842285,-0.1974272727966308,0.0704726576805114,0.2402374446392059,0.2023095041513443,0.1342464685440063,0.1548957526683807,0.0979115813970565,0.1703992187976837,False,,,
1059651,0.0,66.0,2.0,4.0,31.81,0.0,1508950.0,True-2 Pred-0,-0.4709170162677765,0.7511968612670898,0.4043904542922973,0.1844091266393661,0.1811776012182235,0.1664926558732986,0.1677420437335968,0.1368665248155594,0.163312092423439,True,,,
1059665,0.0,60.0,2.0,9.0,21.95,0.0,1425770.0,True-2 Pred-2,-1.078350067138672,1.466086745262146,0.6698133945465088,0.1467178761959076,0.1637527346611023,0.1890556514263153,0.1744529008865356,0.1740293651819229,0.1519915014505386,True,,,
1059679,1.0,65.0,0.0,8.0,1.99,0.0,1614520.0,True-0 Pred-0,0.17381152510643,-0.0962030068039894,0.0647460520267486,0.2357481569051742,0.1993557512760162,0.1347460597753524,0.1563334912061691,0.1031935364007949,0.1706230640411377,True,,,
1059682,1.0,66.0,2.0,5.0,3.34,0.0,1514460.0,True-2 Pred-0,0.3237770795822143,-0.2309103459119796,0.0645087286829948,0.2420707046985626,0.2031014561653137,0.1335232555866241,0.1543788611888885,0.0964932739734649,0.1704325079917907,True,,,
1059698,1.0,74.0,2.0,5.0,17.09,0.0,1450930.0,True-2 Pred-0,-0.6799190044403076,0.8972650170326233,0.3825555741786957,0.178848311305046,0.1768117696046829,0.1637915223836898,0.1695150882005691,0.1492522954940796,0.1617810726165771,True,,,
1059706,0.0,74.0,1.0,3.0,4.05,0.0,1431490.0,True-1 Pred-0,0.0470535606145858,0.0008041281253099,0.0461269505321979,0.2319739609956741,0.1962460130453109,0.1341629177331924,0.1576398462057113,0.1090937629342079,0.1708834767341613,True,,,
1059727,1.0,52.0,0.0,5.0,34.31,0.0,1699200.0,True-0 Pred-2,-0.9323387742042542,1.342084288597107,0.6487494707107544,0.1521937549114227,0.1668953746557235,0.1888156682252884,0.1732535660266876,0.1643345952033996,0.1545070111751556,False,,,
1059740,0.0,58.0,1.0,6.0,14.51,0.0,1510720.0,True-1 Pred-2,-0.828169584274292,1.242673397064209,0.6383552551269531,0.1564170271158218,0.1699304431676864,0.1878079622983932,0.172560840845108,0.1577298641204834,0.1555538028478622,True,,,
1059768,1.0,54.0,0.0,8.0,6.87,0.0,1589280.0,True-0 Pred-4,-1.4604681730270386,1.86685049533844,0.8147116899490356,0.1277031898498535,0.1538638621568679,0.1977061927318573,0.1771765053272247,0.20057313144207,0.1429771482944488,False,,,
1059771,1.0,50.0,2.0,5.0,25.12,0.0,1523610.0,True-2 Pred-2,-0.8416154384613037,1.226457595825195,0.5778632164001465,0.1589824557304382,0.1688756346702575,0.1837373375892639,0.1719311773777008,0.1587567925453186,0.1577166318893432,True,,,
