ID,c0,c1,c2,c3,c4,c5,Pred-confusion-matrix,Output,Output-predicted,Input-X,Input-Y,Input-Z,Output-proba-class0,Output-proba-class1,Output-proba-class2,Data-isval,c10,c11,c12
1190989,0.0,1.0,60.0,0.0,0.0,1456770.0,True-1 Pred-1,1,1,-0.0276149623095989,-0.0093384552747011,0.2287497520446777,0.2988983690738678,0.3584141731262207,0.3426874577999115,False,,,
1191073,0.0,1.0,52.0,1.0,0.0,1540800.0,True-1 Pred-1,1,1,0.0420528091490268,-0.0739409998059272,0.2599082589149475,0.2888916134834289,0.3564936220645904,0.3546147644519806,False,,,
1191101,1.0,1.0,70.0,1.0,0.0,1650940.0,True-1 Pred-1,1,1,0.0162175558507442,-0.049260389059782,0.2460955083370208,0.2926283478736877,0.3573485910892486,0.3500231206417084,True,,,
1191119,1.0,0.0,72.0,0.0,0.0,1619010.0,True-0 Pred-0,0,0,-0.9888578057289124,0.8083116412162781,-0.2519927024841308,0.4374984800815582,0.3620973527431488,0.2004041671752929,False,,,
1191243,1.0,1.0,62.0,0.0,0.0,1692630.0,True-1 Pred-1,1,1,-0.3877495229244232,0.3064554929733276,0.0641185343265533,0.3508513569831848,0.3644838333129883,0.2846647799015045,False,,,
1191509,1.0,2.0,59.0,1.0,0.0,1574520.0,True-2 Pred-1,2,1,-0.4636914432048797,0.3762349188327789,0.0282879509031772,0.362255334854126,0.3648967742919922,0.2728479504585266,False,,,
1191563,1.0,0.0,54.0,1.0,0.0,1595920.0,True-0 Pred-1,0,1,0.0362170599400997,-0.0668027624487876,0.2572506964206695,0.2898401916027069,0.3566630184650421,0.3534967601299286,True,,,
1191978,1.0,0.0,70.0,2.0,0.0,1686800.0,True-0 Pred-1,0,1,-0.1213762760162353,0.0768045410513877,0.1961507797241211,0.3125315606594085,0.3601298332214355,0.3273386359214782,False,,,
1192914,1.0,1.0,75.0,0.0,0.0,1552290.0,True-1 Pred-1,1,1,-0.1148143112659454,0.0722226649522781,0.1984848827123642,0.3116684854030609,0.3600139617919922,0.3283175826072693,False,,,
1192986,0.0,1.0,55.0,2.0,0.0,1728390.0,True-1 Pred-1,1,1,-0.0294317416846752,-0.0030549280345439,0.2340292036533355,0.2994951903820038,0.3581440448760986,0.3423607647418976,True,,,
1193145,0.0,1.0,68.0,0.0,0.0,1426240.0,True-1 Pred-1,1,1,0.034154113382101,-0.0670438632369041,0.2546977996826172,0.2899863719940185,0.3568158745765686,0.3531977832317352,False,,,
1193191,1.0,2.0,60.0,1.0,0.0,1573370.0,True-2 Pred-1,2,1,-0.2709172070026397,0.2088655084371566,0.1274153590202331,0.3341913521289825,0.3627460896968841,0.3030625283718109,False,,,
1193476,0.0,1.0,76.0,1.0,0.0,1328580.0,True-1 Pred-0,1,0,-0.9136077761650084,0.7370008826255798,-0.2171372771263122,0.426014095544815,0.3637571334838867,0.210228830575943,False,,,
1193507,0.0,1.0,57.0,1.0,0.0,1466150.0,True-1 Pred-1,1,1,-0.3665731251239776,0.2933170199394226,0.0790090262889862,0.3481588065624237,0.3640095293521881,0.2878317236900329,True,,,
1193647,1.0,1.0,70.0,0.0,0.0,1666350.0,True-1 Pred-1,1,1,-0.2926986217498779,0.222492903470993,0.1066782176494598,0.3369093537330627,0.363595962524414,0.2994946539402008,True,,,
1193997,1.0,1.0,50.0,1.0,0.0,1721300.0,True-1 Pred-1,1,1,0.0433218143880367,-0.0738625526428222,0.2600410282611847,0.2887901961803436,0.3564810156822204,0.3547288179397583,False,,,
1194007,1.0,1.0,52.0,0.0,0.0,1828040.0,True-1 Pred-0,1,0,-1.21264910697937,0.9919514060020448,-0.3594502806663513,0.469305157661438,0.3565595149993896,0.1741353124380111,True,,,
1194179,1.0,1.0,60.0,0.0,0.0,1484470.0,True-1 Pred-1,1,1,-0.3041852414608001,0.2406211197376251,0.1148868650197982,0.3392344415187835,0.3630125522613525,0.2977530360221863,True,,,
1194333,1.0,2.0,50.0,2.0,0.0,1734790.0,True-2 Pred-1,2,1,0.0414452590048313,-0.0725712180137634,0.2599159777164459,0.2890314757823944,0.3564960062503814,0.3544724583625793,False,,,
1194441,1.0,1.0,70.0,1.0,0.0,1536870.0,True-1 Pred-0,1,0,-0.4920275807380676,0.3968100547790527,0.0119420811533927,0.3660969734191894,0.3651902079582214,0.2687127888202667,True,,,
1194891,0.0,2.0,56.0,0.0,0.0,1454560.0,True-2 Pred-1,2,1,-0.1950018405914306,0.1490252912044525,0.1718573123216629,0.3236956894397735,0.3610489964485168,0.315255343914032,True,,,
1195105,1.0,2.0,71.0,1.0,0.0,1660690.0,True-2 Pred-1,2,1,0.0434000380337238,-0.0751021727919578,0.2604711055755615,0.2887052595615387,0.3564594388008117,0.3548353016376495,False,,,
1195149,0.0,1.0,58.0,0.0,0.0,1498130.0,True-1 Pred-1,1,1,-0.031344536691904,-0.0012197487521916,0.2340936809778213,0.2997793555259704,0.3581444323062897,0.3420761823654175,False,,,
1195278,0.0,1.0,66.0,1.0,0.0,1307400.0,True-1 Pred-1,1,1,0.024018932133913,-0.0602039583027362,0.2463406026363372,0.291250467300415,0.3573000133037567,0.3514495193958282,True,,,
1195339,0.0,1.0,60.0,0.0,0.0,1370150.0,True-1 Pred-1,1,1,0.0158959664404392,-0.0508266612887382,0.2440027147531509,0.2925434112548828,0.3574585914611816,0.3499979376792907,False,,,
1195523,0.0,0.0,69.0,0.0,0.0,1205420.0,True-0 Pred-1,0,1,0.0422164462506771,-0.0739322751760482,0.2604136168956756,0.2888806164264679,0.3564680218696594,0.3546513617038727,False,,,
1196080,1.0,2.0,73.0,1.0,0.0,1623270.0,True-2 Pred-1,2,1,-0.1131320893764495,0.069482609629631,0.1996904164552688,0.3113453686237335,0.359963446855545,0.328691154718399,False,,,
1196267,1.0,0.0,63.0,2.0,0.0,1695130.0,True-0 Pred-1,0,1,-0.4266855120658874,0.3351533710956573,0.0317436829209327,0.356094479560852,0.3654836416244507,0.2784218490123749,False,,,
1196323,1.0,1.0,58.0,1.0,0.0,1807140.0,True-1 Pred-1,1,1,0.0408587045967578,-0.0716907456517219,0.2600710690021515,0.2891362607479095,0.3564993739128113,0.3543643355369568,False,,,
1196404,1.0,0.0,57.0,0.0,0.0,1451110.0,True-0 Pred-0,0,0,-0.8697464466094971,0.7035505175590515,-0.1955508142709732,0.419928640127182,0.3643487393856048,0.2157226502895355,False,,,
1196661,1.0,2.0,71.0,0.0,0.0,1634320.0,True-2 Pred-1,2,1,-0.352103978395462,0.2703026533126831,0.0738331824541091,0.345231145620346,0.364556610584259,0.2902122139930725,False,,,
1196966,1.0,0.0,62.0,0.0,0.0,1839030.0,True-0 Pred-1,0,1,-0.0011701248586177,-0.0328633524477481,0.2399926483631134,0.2951499819755554,0.3577434122562408,0.3471066355705261,False,,,
1196992,0.0,1.0,59.0,1.0,0.0,1227300.0,True-1 Pred-1,1,1,-0.0446587204933166,0.0156221035867929,0.2360914051532745,0.302044004201889,0.3580696582794189,0.3398863077163696,False,,,
1197679,1.0,1.0,49.0,0.0,0.0,1774970.0,True-1 Pred-0,1,0,-0.6791841983795166,0.5480765104293823,-0.0950871706008911,0.3926801383495331,0.3658490180969238,0.2414708286523819,True,,,
1198130,0.0,1.0,69.0,2.0,0.0,1313740.0,True-1 Pred-1,1,1,0.0388312451541423,-0.0711542516946792,0.2568427324295044,0.2893313467502594,0.3566742837429046,0.3539944291114807,False,,,
1198418,0.0,1.0,58.0,1.0,0.0,1258760.0,True-1 Pred-1,1,1,-0.4808616936206817,0.3872745931148529,0.0154919708147645,0.3644706010818481,0.3652330636978149,0.2702963650226593,True,,,
1198466,1.0,1.0,63.0,1.0,0.0,1708010.0,True-1 Pred-1,1,1,0.0434388183057308,-0.0753947421908378,0.2607458233833313,0.288683146238327,0.3564479053020477,0.35486900806427,False,,,
1198520,1.0,1.0,62.0,1.0,0.0,1677360.0,True-1 Pred-1,1,1,-0.1177708059549331,0.0790683403611183,0.2042995691299438,0.3124193847179413,0.3597015738487243,0.3278790414333343,False,,,
1198656,0.0,1.0,57.0,0.0,0.0,1674450.0,True-1 Pred-0,1,0,-1.1602072715759275,0.9393477439880372,-0.3471371233463287,0.4609808623790741,0.3588626384735107,0.1801564544439315,False,,,
1198968,0.0,0.0,49.0,1.0,0.0,1338630.0,True-0 Pred-1,0,1,0.025792796164751,-0.0558338724076747,0.2561084330081939,0.2914286255836487,0.3567893803119659,0.3517820239067077,True,,,
1199239,0.0,1.0,57.0,2.0,0.0,1522590.0,True-1 Pred-1,1,1,-0.2352439612150192,0.1790222376585006,0.1452166587114334,0.3291136622428894,0.3621461391448974,0.3087401688098907,True,,,
1199608,1.0,1.0,72.0,0.0,0.0,1642260.0,True-1 Pred-1,1,1,0.0435579977929592,-0.075829304754734,0.2617768347263336,0.2886476218700409,0.3563995659351349,0.3549527823925018,True,,,
1199662,0.0,1.0,58.0,0.0,0.0,1433010.0,True-1 Pred-0,1,0,-1.0220383405685425,0.8261929154396057,-0.2733758091926574,0.441528171300888,0.3618756234645843,0.196596160531044,True,,,
1199802,0.0,1.0,65.0,1.0,0.0,1437970.0,True-1 Pred-1,1,1,-0.0535907447338104,0.0172399133443832,0.2244114428758621,0.3028574585914612,0.3586964309215545,0.3384460806846618,True,,,
1199991,0.0,1.0,58.0,1.0,0.0,1593690.0,True-1 Pred-1,1,1,-0.0600490532815456,0.0263174641877412,0.2269546687602996,0.3040291666984558,0.3585701584815979,0.3374007046222687,True,,,
1200127,1.0,1.0,68.0,0.0,0.0,1688570.0,True-1 Pred-1,1,1,-0.1337279230356216,0.092955395579338,0.1950234174728393,0.3146838545799255,0.3601337969303131,0.3251823186874389,False,,,
1200168,0.0,1.0,58.0,1.0,0.0,1750660.0,True-1 Pred-1,1,1,-0.0389801412820816,0.0001704867463558,0.2244009673595428,0.3004737496376037,0.3586726784706116,0.3408535122871399,False,,,
1200267,0.0,0.0,61.0,0.0,0.0,1577870.0,True-0 Pred-1,0,1,0.0348885804414749,-0.0674885287880897,0.2547325193881988,0.2898933589458465,0.3568102717399597,0.3532963395118713,False,,,
1200416,1.0,1.0,71.0,0.0,0.0,1661160.0,True-1 Pred-1,1,1,0.0369405038654804,-0.0695252791047096,0.255784809589386,0.2895941734313965,0.3567361235618591,0.3536697030067444,False,,,
1200775,0.0,0.0,51.0,1.0,0.0,1481120.0,True-0 Pred-1,0,1,0.0438853837549686,-0.0734099820256233,0.2611002027988434,0.2887765169143677,0.3564263582229614,0.3547971248626709,True,,,
1200854,1.0,2.0,70.0,1.0,0.0,1701540.0,True-2 Pred-1,2,1,-0.0257226806133985,-0.0139234792441129,0.2269499003887176,0.2984234690666199,0.3585086762905121,0.3430678844451904,False,,,
1200918,1.0,1.0,65.0,2.0,0.0,1718810.0,True-1 Pred-1,1,1,-0.0158469304442405,-0.0194050222635269,0.2334316223859787,0.2972544431686401,0.3581362664699554,0.3446092903614044,False,,,
1201373,0.0,1.0,71.0,0.0,0.0,1447900.0,True-1 Pred-1,1,1,-0.1578623801469802,0.1141776144504547,0.1873573362827301,0.318175196647644,0.3604548275470733,0.3213699460029602,False,,,
1201421,0.0,2.0,68.0,0.0,0.0,1493510.0,True-2 Pred-1,2,1,0.0028422996401786,-0.0364800691604614,0.2381452769041061,0.2945683002471924,0.3578124046325683,0.3476192653179168,False,,,
1201635,0.0,1.0,56.0,0.0,0.0,1297430.0,True-1 Pred-1,1,1,-0.2615454196929931,0.2027269601821899,0.1283828616142273,0.3329444825649261,0.3627550601959228,0.3043004870414734,False,,,
1201667,0.0,1.0,65.0,1.0,0.0,1591690.0,True-1 Pred-1,1,1,-0.0241392236202955,-0.0135933849960565,0.2282359451055526,0.298318475484848,0.3584292232990265,0.3432523310184479,False,,,
1201953,0.0,1.0,54.0,0.0,0.0,1485130.0,True-1 Pred-0,1,0,-1.2831246852874756,1.042732834815979,-0.4049640595912933,0.478468656539917,0.3551114499568939,0.1664199531078338,True,,,
1202113,0.0,1.0,67.0,1.0,0.0,1527520.0,True-1 Pred-0,1,0,-0.8821254372596741,0.7155294418334961,-0.1955995410680771,0.4219202399253845,0.3638633787631988,0.214216411113739,False,,,
1202604,0.0,1.0,67.0,0.0,0.0,1247020.0,True-1 Pred-1,1,1,-0.0014200508594512,-0.0319101810455322,0.2390841096639633,0.2952314019203186,0.3577840924263,0.3469845056533813,False,,,
1202870,1.0,1.0,48.0,0.0,0.0,1595840.0,True-1 Pred-1,1,1,0.0145445950329303,-0.0516752451658248,0.239827960729599,0.2925843894481659,0.3576778769493103,0.3497377336025238,True,,,
1202960,1.0,1.0,64.0,1.0,0.0,1648910.0,True-1 Pred-1,1,1,0.0434056930243968,-0.075164720416069,0.2604873180389404,0.2887011468410492,0.3564595878124237,0.3548392057418823,True,,,
1203007,0.0,0.0,54.0,1.0,0.0,1574380.0,True-0 Pred-1,0,1,0.0434953160583972,-0.0739339366555213,0.2600041925907135,0.2887735664844513,0.356479674577713,0.3547467887401581,False,,,
1203293,1.0,0.0,48.0,1.0,0.0,1633810.0,True-0 Pred-1,0,1,0.0434936843812465,-0.0755230486392974,0.2610214650630951,0.2886707484722137,0.3564355373382568,0.3548937141895294,True,,,
1203333,0.0,1.0,70.0,1.0,0.0,1451910.0,True-1 Pred-1,1,1,0.007491186261177,-0.0410594306886196,0.2402765303850174,0.2938822507858276,0.3576864004135132,0.3484313786029815,True,,,
1203624,1.0,0.0,62.0,1.0,0.0,1685790.0,True-0 Pred-1,0,1,-0.0016274023801088,-0.0342445522546768,0.2346659749746322,0.2950764894485473,0.3580162227153778,0.3469072580337524,False,,,
1203652,1.0,1.0,68.0,1.0,0.0,1587730.0,True-1 Pred-1,1,1,-0.1719572395086288,0.1232173293828964,0.172848179936409,0.3199384212493896,0.3611377775669098,0.3189238309860229,False,,,
1203735,1.0,1.0,70.0,2.0,0.0,1688670.0,True-1 Pred-1,1,1,-0.1200094372034072,0.0773684456944465,0.1988229155540466,0.3124669790267944,0.3599889576435089,0.3275440633296966,True,,,
1203789,0.0,1.0,64.0,2.0,0.0,1344650.0,True-1 Pred-1,1,1,-0.2822720408439636,0.2168949991464615,0.1180743724107742,0.3356746435165405,0.3631121218204498,0.3012132346630096,True,,,
1204039,0.0,1.0,63.0,1.0,0.0,1567670.0,True-1 Pred-0,1,0,-0.7952295541763306,0.6383973360061646,-0.1575797200202942,0.4089598953723907,0.3652916550636291,0.225748524069786,False,,,
1204071,1.0,1.0,64.0,0.0,0.0,1547400.0,True-1 Pred-1,1,1,-0.0010831300169229,-0.0359417311847209,0.2338020205497741,0.2949133217334747,0.3580598533153534,0.3470268249511719,False,,,
1204122,0.0,1.0,51.0,0.0,0.0,1526770.0,True-1 Pred-1,1,1,-0.1369920819997787,0.0921802669763565,0.1885409504175186,0.3148784339427948,0.3604665994644165,0.3246549367904663,False,,,
1204191,0.0,0.0,56.0,0.0,0.0,1377930.0,True-0 Pred-1,0,1,-0.0157585218548774,-0.0197148844599723,0.2330307811498642,0.2972248792648315,0.3581547141075134,0.3446203768253326,False,,,
1204356,0.0,1.0,68.0,0.0,0.0,1482400.0,True-1 Pred-0,1,0,-0.5326559543609619,0.4257318079471588,-0.0146851874887943,0.3715709447860718,0.3656964600086212,0.2627326548099518,False,,,
1204390,1.0,1.0,60.0,0.0,0.0,1598250.0,True-1 Pred-1,1,1,0.0164137072861194,-0.0526820421218872,0.2447403669357299,0.2923780977725982,0.3574238419532776,0.3501980602741241,True,,,
1204816,1.0,1.0,54.0,1.0,0.0,1618900.0,True-1 Pred-1,1,1,0.0116743445396423,-0.0452861860394477,0.243741750717163,0.2932631075382232,0.3574900329113006,0.3492468595504761,False,,,
1205033,0.0,1.0,65.0,1.0,0.0,1411690.0,True-1 Pred-0,1,0,-0.9961695075035096,0.8072331547737122,-0.2578761279582977,0.4379976093769073,0.3622277081012726,0.1997747272253036,False,,,
1205334,0.0,1.0,64.0,1.0,0.0,1493120.0,True-1 Pred-1,1,1,0.0435684211552143,-0.0757492929697036,0.2615371346473694,0.2886484265327453,0.3564111590385437,0.3549404144287109,False,,,
1205378,1.0,0.0,66.0,1.0,0.0,1626880.0,True-0 Pred-0,0,0,-1.2092424631118774,0.9788059592247008,-0.3719273805618286,0.4678043723106384,0.3575607538223266,0.1746348291635513,False,,,
1205413,1.0,0.0,68.0,0.0,0.0,1583010.0,True-0 Pred-1,0,1,-0.3849755525588989,0.3045436143875122,0.0655517727136612,0.3504870235919952,0.3644506931304931,0.2850622832775116,False,,,
1205438,0.0,1.0,66.0,0.0,0.0,1442920.0,True-1 Pred-0,1,0,-1.4697794914245603,1.1975276470184326,-0.4995826184749603,0.5042691230773926,0.348701149225235,0.1470297276973724,False,,,
1205560,0.0,1.0,59.0,0.0,0.0,1612900.0,True-1 Pred-0,1,0,-2.5227718353271484,2.0569214820861816,-1.0349384546279907,0.6355831623077393,0.2956732809543609,0.0687435492873191,False,,,
1205608,0.0,1.0,57.0,2.0,0.0,1377190.0,True-1 Pred-0,1,0,-0.6254448890686035,0.5032389163970947,-0.0659453421831131,0.3849573135375976,0.3659268915653229,0.249115765094757,False,,,
1205614,1.0,1.0,72.0,0.0,0.0,1621460.0,True-1 Pred-1,1,1,0.0418258495628833,-0.0720587447285652,0.2599523365497589,0.289031445980072,0.3564909398555755,0.3544776737689972,True,,,
1205641,1.0,1.0,67.0,0.0,0.0,1390130.0,True-1 Pred-1,1,1,0.0039800684899091,-0.0356067866086959,0.2428481727838516,0.2945476770401001,0.3575716614723205,0.3478806912899017,False,,,
1205765,0.0,0.0,69.0,2.0,0.0,1560180.0,True-0 Pred-1,0,1,0.0434936545789241,-0.0749548226594924,0.260295569896698,0.2887051105499267,0.3564702868461609,0.3548246026039123,True,,,
1205945,1.0,1.0,52.0,1.0,0.0,1847110.0,True-1 Pred-1,1,1,-0.2871022820472717,0.2218709737062454,0.1124977320432663,0.3364163637161255,0.3633279800415039,0.3002556562423706,False,,,
1206354,0.0,1.0,60.0,0.0,0.0,1536910.0,True-1 Pred-0,1,0,-1.1136724948883057,0.9049383997917176,-0.3167985081672668,0.4547427296638489,0.3596523404121399,0.1856049597263336,True,,,
1206422,0.0,1.0,59.0,1.0,0.0,1454650.0,True-1 Pred-1,1,1,-0.3616394698619842,0.2836434543132782,0.0724725350737571,0.3470079600811004,0.3644433915615082,0.2885486781597137,False,,,
1206480,0.0,1.0,56.0,0.0,0.0,1620270.0,True-1 Pred-0,1,0,-1.066337823867798,0.8704183101654053,-0.2919104695320129,0.4484378695487976,0.3605694472789764,0.1909926533699035,False,,,
1206524,1.0,1.0,63.0,0.0,0.0,1592930.0,True-1 Pred-1,1,1,0.0430002994835376,-0.0746766775846481,0.260123461484909,0.2887608110904693,0.3564864695072174,0.3547526895999908,True,,,
1206597,1.0,1.0,57.0,0.0,0.0,1552030.0,True-1 Pred-1,1,1,-0.0321249440312385,0.0007497726473957,0.2345741987228393,0.299981027841568,0.3581179082393646,0.341901034116745,False,,,
1206715,0.0,0.0,68.0,1.0,0.0,1430460.0,True-0 Pred-1,0,1,0.0140435807406902,-0.0491193160414695,0.2417249083518982,0.292801558971405,0.3575839102268219,0.3496145606040954,False,,,
1206747,0.0,1.0,60.0,1.0,0.0,1353820.0,True-1 Pred-0,1,0,-1.0929666757583618,0.8951548337936401,-0.2976415455341339,0.4524884223937988,0.3595673739910126,0.1879441738128662,True,,,
1206814,1.0,0.0,76.0,0.0,0.0,1686610.0,True-0 Pred-1,0,1,0.0434958897531032,-0.0754892602562904,0.2610145509243011,0.2886707484722137,0.3564355373382568,0.3548937141895294,True,,,
1206944,0.0,2.0,65.0,1.0,0.0,1534410.0,True-2 Pred-1,2,1,0.0421169809997081,-0.0734221786260604,0.2602105140686035,0.2889199554920196,0.3564797043800354,0.3546003401279449,True,,,
1207365,0.0,1.0,70.0,0.0,0.0,1299710.0,True-1 Pred-1,1,1,-0.0510557889938354,0.0159036498516798,0.2264779508113861,0.3025619387626648,0.3585841655731201,0.3388538956642151,False,,,
1207406,0.0,1.0,55.0,0.0,0.0,1481040.0,True-1 Pred-1,1,1,0.0437595508992672,-0.0735698193311691,0.2602675855159759,0.288776159286499,0.3564640283584595,0.3547598123550415,True,,,
1207440,0.0,2.0,62.0,0.0,0.0,1509710.0,True-2 Pred-1,2,1,-0.0850380659103393,0.047737892717123,0.2159655690193176,0.3075475990772247,0.3591482937335968,0.3333041071891784,False,,,
1207453,1.0,1.0,64.0,0.0,0.0,1674210.0,True-1 Pred-1,1,1,0.0026463530957698,-0.0383545719087123,0.2361370623111724,0.294450044631958,0.3579227924346924,0.3476271331310272,True,,,
1207468,1.0,1.0,64.0,0.0,0.0,1840550.0,True-1 Pred-1,1,1,0.042581807821989,-0.0733232945203781,0.2605743408203125,0.2888911664485931,0.3564628660678863,0.3546459376811981,False,,,
1207566,1.0,0.0,60.0,2.0,0.0,1779910.0,True-0 Pred-1,0,1,-0.1139226257801055,0.0696776881814003,0.2003455162048339,0.3114320933818817,0.3599362969398498,0.3286316394805908,False,,,
1207592,1.0,1.0,58.0,0.0,0.0,1850230.0,True-1 Pred-1,1,1,-0.4541133940219879,0.3668651282787323,0.0320120118558406,0.3607786297798157,0.3649055659770965,0.2743157744407654,False,,,
1207726,1.0,1.0,48.0,1.0,0.0,1746990.0,True-1 Pred-1,1,1,0.0289561077952384,-0.0605481341481208,0.2536812424659729,0.2908438444137573,0.3568942546844482,0.3522618412971496,True,,,
1207908,1.0,0.0,58.0,0.0,0.0,1554740.0,True-0 Pred-1,0,1,0.0434719882905483,-0.0751042887568473,0.2604881525039673,0.2886961698532104,0.3564589917659759,0.3548448383808136,False,,,
1207959,0.0,1.0,68.0,0.0,0.0,1506070.0,True-1 Pred-1,1,1,0.0434302575886249,-0.0751607567071914,0.2604409158229828,0.2886986434459686,0.3564593195915222,0.3548420369625091,False,,,
1207995,0.0,1.0,69.0,1.0,0.0,1368340.0,True-1 Pred-0,1,0,-0.6810363531112671,0.5534149408340454,-0.0859524756669998,0.393339604139328,0.3653108477592468,0.2413495033979416,True,,,
1208050,0.0,2.0,55.0,1.0,0.0,1547070.0,True-2 Pred-1,2,1,0.043569978326559,-0.0758240222930908,0.2617384195327759,0.2886451184749603,0.356399267911911,0.3549556136131286,False,,,
1208064,0.0,2.0,63.0,0.0,0.0,1530930.0,True-2 Pred-1,2,1,-0.3292728960514068,0.2571083009243011,0.0931601375341415,0.3424479365348816,0.363835334777832,0.2937167584896087,False,,,
1208265,0.0,1.0,54.0,1.0,0.0,1536370.0,True-1 Pred-0,1,0,-1.2497575283050537,1.012749195098877,-0.3934210836887359,0.4735358357429504,0.356413185596466,0.170051023364067,True,,,
1208282,0.0,0.0,48.0,1.0,0.0,1567220.0,True-0 Pred-1,0,1,0.0434250570833683,-0.0751000866293907,0.2604140937328338,0.2887027263641357,0.3564591407775879,0.354838103055954,True,,,
1208381,0.0,0.0,56.0,1.0,0.0,1478320.0,True-0 Pred-0,0,0,-1.5020780563354492,1.2216092348098757,-0.5196504592895508,0.5084413290023804,0.3476930856704712,0.1438656002283096,False,,,
1208428,1.0,1.0,58.0,0.0,0.0,1737910.0,True-1 Pred-0,1,0,-1.1186023950576782,0.913074254989624,-0.3145971596240997,0.4558165073394775,0.3592188656330108,0.1849646568298339,False,,,
1208670,1.0,1.0,66.0,0.0,0.0,1634580.0,True-1 Pred-1,1,1,0.0430236868560314,-0.0712037608027458,0.2634250819683075,0.2890011072158813,0.3563084304332733,0.3546904027462005,False,,,
1208907,0.0,1.0,59.0,0.0,0.0,1544800.0,True-1 Pred-1,1,1,-0.3121404349803924,0.2416824549436569,0.0995181798934936,0.3399136960506439,0.3637207746505737,0.2963654994964599,True,,,
1209090,1.0,0.0,73.0,1.0,0.0,1534610.0,True-0 Pred-1,0,1,0.0431269891560077,-0.0747199580073356,0.2592270672321319,0.2887485027313232,0.3565214872360229,0.3547300696372986,True,,,
1209118,0.0,1.0,59.0,0.0,0.0,1463320.0,True-1 Pred-1,1,1,-0.1142851859331131,0.072662353515625,0.1982013881206512,0.3116545379161834,0.3600200414657593,0.3283254504203796,False,,,
1209170,0.0,1.0,53.0,0.0,0.0,1483870.0,True-1 Pred-1,1,1,-0.0692504197359085,0.0312216505408287,0.2180962115526199,0.3051019310951233,0.3590336740016937,0.3358643651008606,True,,,
1209523,0.0,1.0,67.0,1.0,0.0,1437100.0,True-1 Pred-0,1,0,-0.7142122983932495,0.5810209512710571,-0.1030037701129913,0.3981539011001587,0.3651380538940429,0.2367080450057983,False,,,
1209660,0.0,2.0,61.0,1.0,0.0,1575600.0,True-2 Pred-1,2,1,-0.0307738967239856,-0.0066105099394917,0.2288447171449661,0.2993470132350921,0.3584204912185669,0.3422324657440185,False,,,
1209687,0.0,1.0,62.0,0.0,0.0,1300920.0,True-1 Pred-1,1,1,-0.3964165151119232,0.3164056837558746,0.0589783005416393,0.3522993326187134,0.3645706176757812,0.2831300497055053,False,,,
1209709,0.0,1.0,59.0,0.0,0.0,1533860.0,True-1 Pred-1,1,1,-0.0501041747629642,0.0146195217967033,0.2256599515676498,0.3023925721645355,0.3586195111274719,0.3389878869056701,False,,,
1209943,0.0,1.0,53.0,0.0,0.0,1676290.0,True-1 Pred-0,1,0,-0.771035373210907,0.6269959211349487,-0.1374251544475555,0.4061897099018097,0.3649867177009582,0.2288235425949096,False,,,
1210131,0.0,2.0,61.0,0.0,1.0,1544570.0,True-2 Pred-0,2,0,-0.6867635250091553,0.5565049648284912,-0.0903448313474655,0.3940223157405853,0.3653808236122131,0.2405968457460403,False,,,
1210337,0.0,1.0,51.0,2.0,0.0,1492570.0,True-1 Pred-0,1,0,-1.5958420038223269,1.2954881191253662,-0.5669713020324707,0.5208945274353027,0.3440339863300323,0.1350714862346649,False,,,
1210365,0.0,1.0,54.0,0.0,1.0,1635320.0,True-1 Pred-0,1,0,-0.7555795311927795,0.613178551197052,-0.1312256753444671,0.4038642644882202,0.3652109205722809,0.2309247404336929,True,,,
1210412,1.0,1.0,54.0,0.0,1.0,1827950.0,True-1 Pred-1,1,1,0.0240363292396068,-0.0579228401184082,0.2482572197914123,0.2914089262485504,0.3571967184543609,0.351394385099411,False,,,
1211010,1.0,1.0,63.0,0.0,1.0,1808790.0,True-1 Pred-1,1,1,0.0435247607529163,-0.0756129994988441,0.2612098157405853,0.2886608242988586,0.3564234972000122,0.3549156486988067,False,,,
1211055,0.0,0.0,58.0,1.0,1.0,1588580.0,True-0 Pred-1,0,1,0.0317683592438697,-0.0593454092741012,0.2578945159912109,0.2907052040100097,0.3566600680351257,0.3526347577571869,False,,,
1211120,0.0,1.0,69.0,0.0,1.0,1538280.0,True-1 Pred-1,1,1,-0.0469899959862232,0.0104646002873778,0.2251226603984832,0.3018472194671631,0.3586472272872925,0.3395055830478668,False,,,
1211225,0.0,1.0,69.0,0.0,0.0,1640620.0,True-1 Pred-1,1,1,-0.0129016898572444,-0.0240635965019464,0.2310424149036407,0.2966862320899963,0.3582447171211242,0.3450691103935241,False,,,
1211594,1.0,1.0,52.0,1.0,0.0,1624040.0,True-1 Pred-1,1,1,-0.0539157055318355,0.0181502811610698,0.2235356867313385,0.3029434978961944,0.358736127614975,0.3383203446865082,False,,,
1212016,0.0,0.0,66.0,0.0,1.0,1483380.0,True-0 Pred-0,0,0,-0.5779764652252197,0.4640065729618072,-0.040928166359663,0.3781340718269348,0.3659117817878723,0.2559541761875152,False,,,
1212037,0.0,1.0,72.0,1.0,1.0,1378020.0,True-1 Pred-1,1,1,-0.217001736164093,0.1575493663549423,0.1471644639968872,0.3260553479194641,0.3622111678123474,0.3117335140705108,False,,,
